heart_rate,eda,body_temp,bvp,cluster,stress_level
70.58,1.254858,35.77,-352.69,1,Low Stress
70.58,1.258702,35.75,-352.14,1,Low Stress
70.58,1.259984,35.75,-339.48,1,Low Stress
70.62,1.257421,35.75,-316.37,1,Low Stress
70.65,1.254858,35.75,-285.95,1,Low Stress
70.68,1.253577,35.79,-252.58,1,Low Stress
70.67,1.251014,35.79,-221.39,1,Low Stress
70.63,1.248451,35.79,-197.04,1,Low Stress
70.63,1.24717,35.79,-181.93,1,Low Stress
70.62,1.244608,35.75,-174.97,1,Low Stress
70.58,1.238201,35.75,-171.74,1,Low Stress
70.58,1.23692,35.75,-166.33,1,Low Stress
70.57,1.234357,35.75,-153.75,1,Low Stress
70.57,1.233075,35.75,-132.25,1,Low Stress
70.58,1.229232,35.75,-103.8,1,Low Stress
70.6,1.229232,35.75,-73.0,1,Low Stress
70.62,1.224106,35.75,-44.93,1,Low Stress
70.6,1.222825,35.75,-23.15,1,Low Stress
70.58,1.218981,35.75,-8.91,1,Low Stress
70.6,1.2177,35.75,-1.45,1,Low Stress
70.62,1.213856,35.75,1.0,1,Low Stress
70.65,1.213856,35.77,0.2,1,Low Stress
70.65,1.210012,35.77,-2.47,1,Low Stress
70.63,1.207449,35.77,-6.16,1,Low Stress
70.65,1.206168,35.77,-10.51,1,Low Stress
70.52,1.202324,35.73,-15.56,1,Low Stress
70.4,1.199761,35.73,-21.63,1,Low Stress
70.32,1.19848,35.73,-29.26,1,Low Stress
70.23,1.193354,35.73,-38.71,1,Low Stress
70.08,1.190792,35.77,-49.79,1,Low Stress
69.95,1.188229,35.77,-61.75,1,Low Stress
69.83,1.186948,35.77,-73.53,1,Low Stress
69.87,1.184385,35.77,-84.05,1,Low Stress
69.92,1.186948,35.75,-92.27,1,Low Stress
69.97,1.181822,35.75,-97.32,1,Low Stress
70.0,1.183104,35.75,-98.27,1,Low Stress
70.02,1.183104,35.75,-94.35,1,Low Stress
69.98,1.181822,35.77,-84.91,1,Low Stress
69.95,1.180541,35.77,-69.72,1,Low Stress
69.95,1.177978,35.77,-49.28,1,Low Stress
69.93,1.176697,35.77,-24.98,1,Low Stress
69.95,1.180541,35.75,0.92,1,Low Stress
69.92,1.188229,35.75,25.65,1,Low Stress
69.97,1.197198,35.75,46.7,1,Low Stress
70.0,1.204886,35.75,62.48,1,Low Stress
70.03,1.218981,35.77,72.78,1,Low Stress
70.03,1.230513,35.77,78.73,1,Low Stress
69.97,1.242045,35.77,82.12,1,Low Stress
69.92,1.25614,35.77,84.68,1,Low Stress
69.85,1.249733,35.75,87.44,1,Low Stress
69.8,1.245889,35.75,90.37,1,Low Stress
69.82,1.244608,35.75,92.52,1,Low Stress
69.88,1.248451,35.75,92.4,1,Low Stress
69.97,1.238201,35.75,88.27,1,Low Stress
70.08,1.234357,35.75,78.88,1,Low Stress
70.18,1.226669,35.75,64.18,1,Low Stress
70.3,1.221544,35.75,45.77,1,Low Stress
70.37,1.2177,35.77,26.83,1,Low Stress
70.42,1.213856,35.77,11.15,1,Low Stress
70.4,1.210012,35.77,1.58,1,Low Stress
70.42,1.206168,35.77,-1.32,1,Low Stress
70.33,1.202324,35.77,0.18,1,Low Stress
70.32,1.195917,35.77,1.64,1,Low Stress
70.27,1.195917,35.77,-1.93,1,Low Stress
70.2,1.193354,35.77,-14.54,1,Low Stress
70.13,1.193354,35.75,-38.08,1,Low Stress
70.08,1.19848,35.75,-71.97,1,Low Stress
70.05,1.203605,35.75,-113.7,1,Low Stress
70.03,1.210012,35.75,-159.72,1,Low Stress
69.97,1.211293,35.75,-206.4,1,Low Stress
69.95,1.213856,35.75,-250.75,1,Low Stress
69.9,1.212574,35.75,-290.53,1,Low Stress
69.9,1.210012,35.75,-324.02,1,Low Stress
69.83,1.203605,35.75,-349.55,1,Low Stress
69.75,1.197198,35.75,-365.44,1,Low Stress
69.67,1.193354,35.75,-370.17,1,Low Stress
69.55,1.186948,35.75,-363.0,1,Low Stress
69.43,1.181822,35.77,-344.33,1,Low Stress
69.33,1.177978,35.77,-315.63,1,Low Stress
69.3,1.174134,35.77,-278.74,1,Low Stress
69.28,1.169009,35.77,-234.92,1,Low Stress
69.23,1.167728,35.75,-184.46,1,Low Stress
69.18,1.165165,35.75,-127.12,1,Low Stress
69.17,1.16004,35.75,-63.3,1,Low Stress
69.17,1.16004,35.75,5.23,1,Low Stress
69.15,1.156196,35.75,75.14,1,Low Stress
69.13,1.15107,35.75,142.59,1,Low Stress
69.05,1.15107,35.75,204.74,1,Low Stress
69.03,1.145945,35.75,260.81,1,Low Stress
69.02,1.145945,35.77,312.06,1,Low Stress
69.07,1.144664,35.77,361.12,1,Low Stress
69.15,1.14082,35.77,410.8,1,Low Stress
69.23,1.139538,35.77,462.76,1,Low Stress
69.28,1.138257,35.77,516.43,1,Low Stress
69.32,1.134413,35.77,568.24,1,Low Stress
69.35,1.13185,35.77,611.92,1,Low Stress
69.38,1.130569,35.77,639.89,1,Low Stress
69.42,1.125444,35.77,645.46,1,Low Stress
69.45,1.124162,35.77,625.47,1,Low Stress
69.45,1.122881,35.77,581.53,1,Low Stress
69.47,1.120318,35.77,519.42,1,Low Stress
69.48,1.120318,35.77,446.7,1,Low Stress
69.52,1.120318,35.77,369.58,1,Low Stress
69.53,1.115193,35.77,290.55,1,Low Stress
69.57,1.11263,35.77,208.08,1,Low Stress
69.58,1.111349,35.79,118.57,1,Low Stress
69.6,1.106224,35.79,19.64,1,Low Stress
69.67,1.106224,35.79,-86.88,1,Low Stress
69.75,1.103661,35.79,-194.19,1,Low Stress
69.85,1.099817,35.79,-292.16,1,Low Stress
69.93,1.095973,35.79,-370.94,1,Low Stress
70.05,1.09341,35.79,-424.6,1,Low Stress
70.17,1.095973,35.79,-452.96,1,Low Stress
70.32,1.092129,35.75,-460.97,1,Low Stress
70.47,1.098536,35.75,-455.83,1,Low Stress
70.63,1.110068,35.75,-443.7,1,Low Stress
70.8,1.128006,35.75,-427.5,1,Low Stress
71.0,1.148508,35.77,-407.16,1,Low Stress
71.15,1.166446,35.77,-381.62,1,Low Stress
71.35,1.175416,35.77,-351.14,1,Low Stress
71.48,1.185666,35.77,-318.31,1,Low Stress
71.68,1.185666,35.77,-287.16,1,Low Stress
71.8,1.181822,35.77,-260.92,1,Low Stress
71.92,1.175416,35.77,-240.08,1,Low Stress
72.05,1.166446,35.77,-222.01,1,Low Stress
72.18,1.16004,35.77,-202.34,1,Low Stress
72.32,1.154914,35.77,-177.46,1,Low Stress
72.45,1.158758,35.77,-146.42,1,Low Stress
72.55,1.147226,35.77,-111.42,1,Low Stress
72.68,1.152352,35.75,-76.84,1,Low Stress
72.77,1.147226,35.75,-46.87,1,Low Stress
72.85,1.143382,35.75,-23.46,1,Low Stress
72.88,1.139538,35.75,-5.39,1,Low Stress
72.98,1.135694,35.79,11.27,1,Low Stress
73.1,1.134413,35.79,31.14,1,Low Stress
73.23,1.129288,35.79,57.63,1,Low Stress
73.38,1.128006,35.79,91.97,1,Low Stress
73.53,1.122881,35.75,133.59,1,Low Stress
73.68,1.120318,35.75,181.24,1,Low Stress
73.77,1.115193,35.75,233.8,1,Low Stress
73.85,1.113912,35.75,290.02,1,Low Stress
73.95,1.111349,35.77,347.29,1,Low Stress
74.07,1.108786,35.77,401.03,1,Low Stress
74.13,1.107505,35.77,444.96,1,Low Stress
74.17,1.107505,35.77,472.98,1,Low Stress
74.18,1.103661,35.79,481.53,1,Low Stress
74.2,1.101098,35.79,470.77,1,Low Stress
74.28,1.099817,35.79,444.1,1,Low Stress
74.3,1.095973,35.79,406.04,1,Low Stress
74.32,1.094692,35.79,360.35,1,Low Stress
74.27,1.09341,35.79,309.91,1,Low Stress
74.18,1.090848,35.79,258.4,1,Low Stress
74.08,1.088285,35.79,212.29,1,Low Stress
73.98,1.087004,35.79,181.16,1,Low Stress
73.98,1.08316,35.79,175.07,1,Low Stress
73.98,1.079316,35.79,199.95,1,Low Stress
74.0,1.080597,35.79,253.67,1,Low Stress
74.03,1.075472,35.77,325.1,1,Low Stress
74.08,1.075472,35.77,397.21,1,Low Stress
74.15,1.072909,35.77,453.2,1,Low Stress
74.23,1.070346,35.77,482.02,1,Low Stress
74.3,1.067784,35.79,481.21,1,Low Stress
74.32,1.065221,35.79,455.96,1,Low Stress
74.35,1.06394,35.79,414.83,1,Low Stress
74.38,1.061377,35.79,364.92,1,Low Stress
74.48,1.061377,35.79,308.9,1,Low Stress
74.58,1.056252,35.79,245.27,1,Low Stress
74.68,1.056252,35.79,171.53,1,Low Stress
74.72,1.053689,35.79,88.11,1,Low Stress
74.78,1.052408,35.79,0.81,1,Low Stress
74.87,1.048564,35.79,-79.69,1,Low Stress
74.9,1.049845,35.79,-141.35,1,Low Stress
74.9,1.047283,35.79,-175.09,1,Low Stress
74.88,1.047283,35.77,-177.94,1,Low Stress
74.87,1.04472,35.77,-152.94,1,Low Stress
74.88,1.042157,35.77,-106.91,1,Low Stress
74.95,1.042157,35.77,-47.5,1,Low Stress
75.0,1.039595,35.77,18.57,1,Low Stress
75.07,1.038313,35.77,85.11,1,Low Stress
75.13,1.035751,35.77,145.64,1,Low Stress
75.22,1.035751,35.77,193.04,1,Low Stress
75.33,1.031907,35.75,220.95,1,Low Stress
75.42,1.031907,35.75,226.22,1,Low Stress
75.52,1.026781,35.75,210.72,1,Low Stress
75.6,1.026781,35.75,180.97,1,Low Stress
75.65,1.022937,35.79,145.5,1,Low Stress
75.73,1.021656,35.79,111.47,1,Low Stress
75.82,1.017812,35.79,82.07,1,Low Stress
75.92,1.015249,35.79,56.41,0,Medium Stress
76.02,1.015249,35.79,31.13,0,Medium Stress
76.13,1.010124,35.79,2.66,0,Medium Stress
76.23,1.008843,35.79,-30.48,0,Medium Stress
76.35,1.00628,35.79,-66.43,0,Medium Stress
76.48,1.004999,35.75,-100.82,0,Medium Stress
76.62,1.002436,35.75,-128.36,0,Medium Stress
76.73,0.999873,35.75,-145.0,0,Medium Stress
76.87,0.997311,35.75,-150.04,0,Medium Stress
77.05,0.996029,35.75,-146.57,0,Medium Stress
77.23,0.993467,35.75,-140.39,0,Medium Stress
77.37,0.990904,35.75,-137.38,0,Medium Stress
77.47,0.990904,35.75,-141.2,0,Medium Stress
77.52,0.98706,35.77,-151.93,0,Medium Stress
77.57,0.985779,35.77,-166.61,0,Medium Stress
77.62,0.983216,35.77,-180.94,0,Medium Stress
77.62,0.980653,35.77,-191.13,0,Medium Stress
77.65,0.978091,35.77,-194.65,0,Medium Stress
77.7,0.974247,35.77,-190.17,0,Medium Stress
77.73,0.974247,35.77,-176.81,0,Medium Stress
77.77,0.972965,35.77,-153.8,0,Medium Stress
77.78,0.971684,35.77,-120.81,0,Medium Stress
77.72,0.976809,35.77,-78.34,0,Medium Stress
77.75,0.988341,35.77,-27.69,0,Medium Stress
77.8,0.998592,35.77,29.7,0,Medium Stress
77.9,1.016531,35.75,92.8,0,Medium Stress
77.87,1.0255,35.75,160.76,0,Medium Stress
77.83,1.031907,35.75,231.71,0,Medium Stress
77.77,1.033188,35.75,301.59,0,Medium Stress
77.78,1.035751,35.77,364.04,0,Medium Stress
77.77,1.031907,35.77,411.75,0,Medium Stress
77.73,1.026781,35.77,439.08,0,Medium Stress
77.7,1.021656,35.77,444.38,0,Medium Stress
77.65,1.016531,35.79,430.68,0,Medium Stress
77.65,1.011405,35.79,404.16,0,Medium Stress
77.67,1.007561,35.79,371.37,0,Medium Stress
77.73,1.003717,35.79,337.01,0,Medium Stress
77.72,0.999873,35.75,302.91,0,Medium Stress
77.7,0.998592,35.75,268.93,0,Medium Stress
77.72,0.993467,35.75,234.77,0,Medium Stress
77.8,0.992185,35.75,200.97,0,Medium Stress
77.87,0.990904,35.75,168.83,0,Medium Stress
77.8,0.98706,35.75,139.1,0,Medium Stress
77.78,0.985779,35.75,110.71,0,Medium Stress
77.82,0.980653,35.75,80.49,0,Medium Stress
77.85,0.981935,35.77,44.18,0,Medium Stress
77.82,0.978091,35.77,-1.69,0,Medium Stress
77.75,0.976809,35.77,-58.24,0,Medium Stress
77.65,0.972965,35.77,-123.73,0,Medium Stress
77.55,0.970403,35.77,-194.24,0,Medium Stress
77.48,0.96784,35.77,-265.27,0,Medium Stress
77.37,0.966559,35.77,-333.36,0,Medium Stress
77.25,0.965277,35.77,-397.06,0,Medium Stress
77.1,0.962715,35.79,-456.61,0,Medium Stress
76.98,0.960152,35.79,-513.42,0,Medium Stress
76.85,0.958871,35.79,-569.36,0,Medium Stress
76.72,0.958871,35.79,-626.25,0,Medium Stress
76.6,0.953745,35.79,-684.81,0,Medium Stress
76.45,0.952464,35.79,-744.09,0,Medium Stress
76.28,0.951183,35.79,-800.73,0,Medium Stress
76.1,0.94862,35.79,-848.81,0,Medium Stress
75.95,0.947339,35.79,-880.74,0,Medium Stress
75.8,0.946057,35.79,-889.16,0,Medium Stress
75.68,0.943495,35.79,-870.05,0,Medium Stress
75.55,0.972866,35.79,-824.72,0,Medium Stress
75.38,0.971585,35.77,-760.19,0,Medium Stress
75.17,0.971585,35.77,-686.47,0,Medium Stress
74.97,0.969022,35.77,-613.34,0,Medium Stress
74.77,0.967741,35.77,-547.46,0,Medium Stress
74.48,0.96646,35.79,-491.54,0,Medium Stress
74.18,0.965178,35.79,-445.15,0,Medium Stress
73.93,0.965178,35.79,-406.19,0,Medium Stress
73.72,0.96646,35.79,-373.11,0,Medium Stress
73.57,0.967741,35.79,-345.58,0,Medium Stress
73.4,0.96646,35.79,-324.25,0,Medium Stress
73.25,0.971585,35.79,-308.47,0,Medium Stress
73.18,0.98568,35.79,-296.12,1,Low Stress
73.1,0.994649,35.79,-284.07,1,Low Stress
73.1,1.0049,35.79,-269.48,1,Low Stress
73.08,1.003618,35.79,-250.69,1,Low Stress
73.03,1.0049,35.79,-226.05,1,Low Stress
72.98,1.0049,35.77,-195.66,1,Low Stress
73.03,1.003618,35.77,-161.12,1,Low Stress
72.95,1.011306,35.77,-126.25,1,Low Stress
72.87,1.035651,35.77,-92.98,1,Low Stress
72.77,1.083061,35.79,-61.47,1,Low Stress
72.72,1.14969,35.79,-30.38,1,Low Stress
72.92,1.222726,35.79,1.66,1,Low Stress
73.13,1.272698,35.79,35.81,1,Low Stress
73.25,1.330358,35.79,75.28,1,Low Stress
73.33,1.354703,35.79,121.59,1,Low Stress
73.43,1.373923,35.79,173.81,1,Low Stress
73.55,1.370079,35.79,226.09,1,Low Stress
73.68,1.366235,35.81,275.53,1,Low Stress
73.8,1.349578,35.81,321.4,1,Low Stress
73.92,1.33292,35.81,364.86,1,Low Stress
73.93,1.320107,35.81,406.28,1,Low Stress
73.85,1.311138,35.83,445.37,1,Low Stress
73.78,1.298324,35.83,485.82,1,Low Stress
73.67,1.290636,35.83,529.73,1,Low Stress
73.65,1.290636,35.83,577.16,1,Low Stress
73.58,1.293199,35.83,622.21,1,Low Stress
73.67,1.304731,35.83,665.04,1,Low Stress
73.7,1.340608,35.83,708.67,1,Low Stress
73.73,1.388018,35.83,756.87,1,Low Stress
73.82,1.440552,35.81,807.95,1,Low Stress
73.98,1.48668,35.81,855.28,1,Low Stress
74.18,1.48806,35.81,895.18,1,Low Stress
74.35,1.518812,35.81,922.8,1,Low Stress
74.55,1.562378,35.79,933.88,1,Low Stress
74.78,1.586723,35.79,920.3,1,Low Stress
75.03,1.590567,35.79,884.49,1,Low Stress
75.33,1.600818,35.79,834.39,1,Low Stress
75.68,1.649508,35.81,781.14,1,Low Stress
75.98,1.727669,35.81,732.57,1,Low Stress
76.28,1.790455,35.81,658.08,1,Low Stress
76.57,1.841708,35.81,545.67,1,Low Stress
76.9,1.886554,35.79,405.33,1,Low Stress
77.17,1.909618,35.79,302.99,1,Low Stress
77.3,1.900649,35.79,252.39,1,Low Stress
77.45,1.860928,35.79,245.33,1,Low Stress
77.53,1.813519,35.79,250.3,1,Low Stress
77.6,1.768672,35.79,246.38,1,Low Stress
77.67,1.728951,35.79,218.92,1,Low Stress
77.75,1.702043,35.79,162.25,1,Low Stress
77.68,1.681541,35.81,85.2,1,Low Stress
77.75,1.667447,35.81,-0.35,1,Low Stress
77.83,1.657196,35.81,-85.66,1,Low Stress
77.92,1.648227,35.81,-174.31,1,Low Stress
78.03,1.629007,35.77,-267.69,1,Low Stress
78.18,1.614912,35.77,-368.15,1,Low Stress
78.33,1.600818,35.77,-465.59,1,Low Stress
78.48,1.590567,35.77,-554.85,1,Low Stress
78.58,1.581598,35.75,-628.37,1,Low Stress
78.68,1.570066,35.75,-672.83,1,Low Stress
78.8,1.56494,35.75,-679.74,1,Low Stress
78.93,1.557252,35.75,-650.24,1,Low Stress
79.07,1.55469,35.75,-600.18,1,Low Stress
79.12,1.550846,35.75,-545.46,1,Low Stress
79.18,1.54572,35.75,-498.88,1,Low Stress
79.28,1.541876,35.75,-464.88,1,Low Stress
79.4,1.53547,35.75,-434.49,1,Low Stress
79.4,1.532907,35.75,-398.58,1,Low Stress
79.45,1.5265,35.75,-347.37,1,Low Stress
79.47,1.525219,35.75,-280.23,1,Low Stress
79.5,1.522656,35.73,-206.17,1,Low Stress
79.5,1.521375,35.73,-141.01,1,Low Stress
79.23,1.518812,35.73,-93.74,1,Low Stress
78.97,1.518812,35.73,-64.91,1,Low Stress
78.75,1.518812,35.75,-48.01,1,Low Stress
78.57,1.517531,35.75,-37.33,1,Low Stress
78.38,1.517531,35.75,-31.28,1,Low Stress
78.17,1.512406,35.75,-30.2,1,Low Stress
77.97,1.509843,35.73,-37.64,1,Low Stress
77.72,1.505999,35.73,-56.98,1,Low Stress
77.42,1.504718,35.73,-90.45,1,Low Stress
77.3,1.500874,35.73,-135.95,1,Low Stress
77.28,1.49703,35.75,-189.44,1,Low Stress
77.23,1.493186,35.75,-247.72,1,Low Stress
77.2,1.48806,35.75,-300.61,1,Low Stress
76.83,1.485498,35.75,-342.75,1,Low Stress
76.48,1.480372,35.71,-370.78,1,Low Stress
76.1,1.47781,35.71,-386.81,1,Low Stress
75.75,1.47781,35.71,-396.16,1,Low Stress
75.4,1.472685,35.71,-404.36,1,Low Stress
75.02,1.467559,35.75,-412.88,1,Low Stress
74.6,1.466278,35.75,-418.24,1,Low Stress
74.15,1.463715,35.75,-413.14,1,Low Stress
73.75,1.461152,35.75,-390.14,1,Low Stress
73.37,1.459871,35.73,-354.34,1,Low Stress
72.97,1.457309,35.73,-305.89,1,Low Stress
72.58,1.453465,35.73,-249.63,1,Low Stress
72.15,1.450902,35.73,-193.25,1,Low Stress
71.68,1.448339,35.73,-143.65,1,Low Stress
71.27,1.445776,35.73,-104.16,1,Low Stress
70.88,1.444495,35.73,-73.84,1,Low Stress
70.53,1.441933,35.73,-48.71,1,Low Stress
70.15,1.441933,35.71,-24.0,1,Low Stress
69.82,1.43937,35.71,2.63,1,Low Stress
69.63,1.438089,35.71,30.45,1,Low Stress
69.43,1.436807,35.71,56.97,1,Low Stress
69.28,1.434245,35.71,80.47,1,Low Stress
69.13,1.432963,35.71,101.37,1,Low Stress
69.0,1.434245,35.71,121.7,1,Low Stress
68.88,1.431682,35.71,144.01,1,Low Stress
68.93,1.4304,35.71,170.14,1,Low Stress
68.88,1.427838,35.71,200.95,1,Low Stress
68.82,1.404774,35.71,235.26,1,Low Stress
68.75,1.418869,35.71,271.68,1,Low Stress
68.68,1.423994,35.71,307.32,1,Low Stress
68.6,1.417587,35.71,338.38,1,Low Stress
68.53,1.415025,35.71,360.69,1,Low Stress
68.45,1.415025,35.71,370.33,1,Low Stress
68.4,1.425275,35.71,364.8,1,Low Stress
68.37,1.463715,35.71,343.97,1,Low Stress
68.32,1.544439,35.71,310.53,1,Low Stress
68.23,1.620038,35.71,268.87,1,Low Stress
68.15,1.687948,35.68,224.98,1,Low Stress
68.05,1.736639,35.68,184.26,1,Low Stress
67.98,1.77636,35.68,151.27,1,Low Stress
67.92,1.810956,35.68,129.81,1,Low Stress
67.85,1.803268,35.68,122.31,1,Low Stress
67.87,1.778923,35.68,129.21,1,Low Stress
67.87,1.75714,35.68,148.07,1,Low Stress
67.88,1.732795,35.68,173.41,1,Low Stress
67.88,1.712293,35.66,197.96,1,Low Stress
67.9,1.695636,35.66,215.03,1,Low Stress
67.93,1.672572,35.66,220.0,1,Low Stress
67.95,1.653352,35.66,211.69,1,Low Stress
67.95,1.639257,35.68,192.28,1,Low Stress
67.95,1.630288,35.68,166.22,1,Low Stress
67.93,1.621319,35.68,139.1,1,Low Stress
67.93,1.616194,35.68,116.05,1,Low Stress
67.93,1.616194,35.66,100.74,1,Low Stress
67.98,1.611068,35.66,94.95,1,Low Stress
68.08,1.605943,35.66,98.58,1,Low Stress
68.02,1.602099,35.66,109.99,1,Low Stress
67.97,1.599536,35.66,126.9,1,Low Stress
67.95,1.595692,35.66,147.91,1,Low Stress
67.93,1.589286,35.66,173.12,1,Low Stress
68.17,1.586723,35.66,203.8,1,Low Stress
68.4,1.58416,35.65,240.8,1,Low Stress
68.63,1.582879,35.65,282.84,1,Low Stress
68.87,1.58416,35.65,325.96,1,Low Stress
69.08,1.582879,35.65,364.27,1,Low Stress
69.28,1.579035,35.65,392.22,1,Low Stress
69.45,1.577754,35.65,406.4,1,Low Stress
69.62,1.575191,35.65,406.34,1,Low Stress
69.75,1.579035,35.65,393.46,1,Low Stress
69.88,1.575191,35.66,370.0,1,Low Stress
70.02,1.570066,35.66,337.72,1,Low Stress
70.15,1.567503,35.66,297.63,1,Low Stress
70.28,1.566222,35.66,250.95,1,Low Stress
70.43,1.563659,35.68,199.44,1,Low Stress
70.6,1.559815,35.68,145.66,1,Low Stress
70.75,1.553408,35.68,92.51,1,Low Stress
70.88,1.549564,35.68,41.52,1,Low Stress
70.97,1.550846,35.66,-7.75,1,Low Stress
71.07,1.54572,35.66,-57.4,1,Low Stress
71.15,1.540595,35.66,-109.36,1,Low Stress
71.22,1.53547,35.66,-163.01,1,Low Stress
71.27,1.531626,35.66,-214.19,1,Low Stress
71.3,1.527782,35.66,-256.16,1,Low Stress
71.32,1.5265,35.66,-282.68,1,Low Stress
71.32,1.522656,35.66,-291.31,1,Low Stress
71.32,1.520094,35.66,-285.23,1,Low Stress
71.35,1.517531,35.66,-272.81,1,Low Stress
71.38,1.51625,35.66,-264.62,1,Low Stress
71.42,1.509843,35.66,-269.97,1,Low Stress
71.48,1.508562,35.65,-294.17,1,Low Stress
71.55,1.505999,35.65,-337.11,1,Low Stress
71.62,1.503436,35.65,-393.42,1,Low Stress
71.68,1.503436,35.65,-453.62,1,Low Stress
71.73,1.502155,35.66,-505.97,1,Low Stress
71.77,1.499592,35.66,-538.47,1,Low Stress
71.8,1.498311,35.66,-541.46,1,Low Stress
71.82,1.500874,35.66,-510.24,1,Low Stress
71.83,1.499592,35.66,-447.3,1,Low Stress
71.85,1.498311,35.66,-362.7,1,Low Stress
71.83,1.49703,35.66,-272.27,1,Low Stress
71.83,1.495748,35.66,-193.69,1,Low Stress
71.83,1.494467,35.65,-141.78,1,Low Stress
71.83,1.491904,35.65,-124.91,1,Low Stress
71.83,1.489342,35.65,-143.23,1,Low Stress
71.83,1.485498,35.65,-189.06,1,Low Stress
71.82,1.484216,35.66,-249.51,1,Low Stress
71.82,1.481654,35.66,-310.1,1,Low Stress
71.82,1.479091,35.66,-358.23,1,Low Stress
71.85,1.47781,35.66,-385.99,1,Low Stress
71.85,1.475247,35.63,-391.21,1,Low Stress
71.87,1.473966,35.63,-377.04,1,Low Stress
71.9,1.473966,35.63,-349.93,1,Low Stress
71.92,1.46884,35.63,-317.21,1,Low Stress
71.92,1.466278,35.66,-285.12,1,Low Stress
71.9,1.464996,35.66,-257.6,1,Low Stress
71.87,1.463715,35.66,-236.09,1,Low Stress
71.87,1.459871,35.66,-220.23,1,Low Stress
71.87,1.456027,35.63,-208.52,1,Low Stress
71.87,1.456027,35.63,-198.9,1,Low Stress
71.85,1.453465,35.63,-188.83,1,Low Stress
71.83,1.452183,35.63,-175.03,1,Low Stress
71.82,1.448339,35.66,-153.8,1,Low Stress
71.77,1.447058,35.66,-121.87,1,Low Stress
71.72,1.445776,35.66,-77.85,1,Low Stress
71.67,1.440651,35.66,-23.57,1,Low Stress
71.6,1.438089,35.63,35.31,1,Low Stress
71.67,1.432963,35.63,90.34,1,Low Stress
71.83,1.434245,35.63,132.73,1,Low Stress
72.0,1.429119,35.63,156.67,1,Low Stress
72.1,1.429119,35.63,162.11,1,Low Stress
72.17,1.427838,35.63,155.47,1,Low Stress
72.22,1.421431,35.63,147.82,1,Low Stress
72.13,1.42015,35.63,150.84,1,Low Stress
72.02,1.42015,35.65,172.15,1,Low Stress
71.9,1.418869,35.65,212.06,1,Low Stress
71.77,1.417587,35.65,263.43,1,Low Stress
71.6,1.417587,35.65,314.52,1,Low Stress
71.48,1.416306,35.63,353.82,1,Low Stress
71.32,1.4304,35.63,374.68,1,Low Stress
71.15,1.453465,35.63,377.76,1,Low Stress
71.0,1.485498,35.63,370.14,1,Low Stress
70.87,1.522656,35.65,361.38,1,Low Stress
70.78,1.549564,35.65,358.37,1,Low Stress
70.72,1.56494,35.65,361.49,1,Low Stress
70.67,1.579035,35.65,363.91,1,Low Stress
70.62,1.576472,35.65,354.55,1,Low Stress
70.67,1.570066,35.65,323.2,1,Low Stress
70.72,1.558534,35.65,265.69,1,Low Stress
70.73,1.54572,35.65,186.56,1,Low Stress
70.7,1.532907,35.63,98.13,1,Low Stress
70.65,1.527782,35.63,16.18,1,Low Stress
70.58,1.525219,35.63,-45.18,1,Low Stress
70.52,1.530344,35.63,-77.64,1,Low Stress
70.48,1.539314,35.63,-80.02,1,Low Stress
70.45,1.550846,35.63,-57.27,1,Low Stress
70.42,1.557252,35.63,-18.08,1,Low Stress
70.4,1.557252,35.63,27.85,1,Low Stress
70.4,1.557252,35.65,71.96,1,Low Stress
70.4,1.552127,35.65,108.62,1,Low Stress
70.42,1.547002,35.65,135.89,1,Low Stress
70.42,1.540595,35.65,155.43,1,Low Stress
70.4,1.531626,35.63,170.69,1,Low Stress
70.45,1.5265,35.63,184.27,1,Low Stress
70.52,1.520094,35.63,195.68,1,Low Stress
70.57,1.512406,35.63,200.99,1,Low Stress
70.6,1.50728,35.65,194.72,1,Low Stress
70.6,1.502155,35.65,173.6,1,Low Stress
70.62,1.498311,35.65,139.79,1,Low Stress
70.63,1.494467,35.65,101.52,1,Low Stress
70.67,1.491904,35.65,70.19,1,Low Stress
